game_format,n_players,players_stacks,__players_cards,__board_cards,me_position,me_name,me_categ,me_cards,me_hand,players_action,me_action,me_playing,_players_game_style,_players_bet_strategy
cash_game,3,"{0: 75, 1: 75, 2: 200}","{0: ('jpi', 'tca'), 1: ('6co', 'ttr'), 2: ('qpi', 'kco')}","('qtr', '6tr', '6pi', '8ca', '9co')",1,BB,middle,"('6co', 'ttr')",t6o,"{0: 'call - ', 2: 'fold - '}",,,"{0: 'normal', 2: 'limper'}","{0: 'agressive', 2: 'agressive'}"
cash_game,2,"{0: 75, 1: 150}","{0: ('kpi', 'api'), 1: ('4tr', '6ca')}","('jco', 'tca', '5pi', 'atr', '9ca')",0,SB,-,"('kpi', 'api')",aks,{},,,{1: 'limper'},{1: 'agressive'}
cash_game,3,"{0: 100, 1: 200, 2: 100}","{0: ('tca', '8ca'), 1: ('qpi', '8co'), 2: ('4co', '6co')}","('9co', '2pi', 'jtr', 'ttr', 'tco')",0,SB,early,"('tca', '8ca')",t8s,{2: 'call - '},,,"{1: 'normal', 2: 'normal'}","{1: 'agressive', 2: 'normal'}"
cash_game,4,"{0: 150, 1: 150, 2: 200, 3: 75}","{0: ('2ca', '7pi'), 1: ('jca', '8co'), 2: ('aco', '3pi'), 3: ('7co', '3co')}","('4tr', '2pi', 'ktr', '7tr', '5tr')",3,button,late,"('7co', '3co')",73s,{2: 'call - '},,,"{0: 'normal', 1: 'thight', 2: 'loose'}","{0: 'agressive', 1: 'normal', 2: 'normal'}"
cash_game,2,"{0: 200, 1: 50}","{0: ('ttr', '3ca'), 1: ('5pi', 'tca')}","('2pi', '2co', '6tr', '7co', 'qco')",0,SB,-,"('ttr', '3ca')",t3o,{},,,{1: 'limper'},{1: 'agressive'}
cash_game,2,"{0: 100, 1: 50}","{0: ('3tr', '8tr'), 1: ('qpi', 'kpi')}","('4ca', '4co', '2pi', 'jpi', '7pi')",0,SB,-,"('3tr', '8tr')",83s,{},,,{1: 'limper'},{1: 'normal'}
cash_game,3,"{0: 75, 1: 200, 2: 200}","{0: ('qtr', '3pi'), 1: ('7tr', '7co'), 2: ('kco', '3tr')}","('2ca', 'qpi', '9tr', '6ca', '3ca')",0,SB,early,"('qtr', '3pi')",q3o,{2: 'call - '},,,"{1: 'thight', 2: 'normal'}","{1: 'passive', 2: 'agressive'}"
cash_game,2,"{0: 100, 1: 75}","{0: ('3tr', '6ca'), 1: ('qtr', '2co')}","('5tr', '3ca', 'tco', '9co', '3co')",1,BB,-,"('qtr', '2co')",q2o,{0: 'call - '},,,{0: 'loose'},{0: 'normal'}
cash_game,3,"{0: 50, 1: 200, 2: 20}","{0: ('3co', '7tr'), 1: ('2pi', '6pi'), 2: ('2ca', '3ca')}","('kpi', 'kco', 'qco', '7ca', '6tr')",1,BB,middle,"('2pi', '6pi')",62s,"{0: 'fold - ', 2: 'call - '}",,,"{0: 'limper', 2: 'loose'}","{0: 'passive', 2: 'normal'}"
cash_game,4,"{0: 200, 1: 75, 2: 100, 3: 100}","{0: ('kca', '7tr'), 1: ('9ca', 'kpi'), 2: ('3ca', 'qca'), 3: ('5tr', '3pi')}","('ktr', 'jco', '4ca', 'kco', '5ca')",2,mp,middle,"('3ca', 'qca')",q3s,{},,,"{0: 'normal', 1: 'loose', 3: 'normal'}","{0: 'agressive', 1: 'agressive', 3: 'passive'}"
cash_game,4,"{0: 200, 1: 200, 2: 50, 3: 100}","{0: ('6ca', '4ca'), 1: ('qtr', '2pi'), 2: ('5tr', 'jca'), 3: ('qca', '4co')}","('2tr', '8tr', 'ttr', '7co', '6tr')",2,mp,middle,"('5tr', 'jca')",j5o,{},,,"{0: 'limper', 1: 'limper', 3: 'limper'}","{0: 'normal', 1: 'agressive', 3: 'normal'}"
cash_game,3,"{0: 200, 1: 200, 2: 75}","{0: ('aca', 'ktr'), 1: ('jpi', '3tr'), 2: ('8co', 'kca')}","('atr', 'kco', '2co', '4pi', 'kpi')",2,button,late,"('8co', 'kca')",k8o,{},,,"{0: 'limper', 1: 'loose'}","{0: 'passive', 1: 'normal'}"
cash_game,2,"{0: 20, 1: 200}","{0: ('tca', 'kco'), 1: ('qpi', '8tr')}","('tco', 'ktr', '4pi', '9ca', '8pi')",0,SB,-,"('tca', 'kco')",kto,{},,,{1: 'thight'},{1: 'normal'}
cash_game,4,"{0: 100, 1: 100, 2: 100, 3: 200}","{0: ('qco', '6pi'), 1: ('9co', '3pi'), 2: ('tco', '7co'), 3: ('4co', '7pi')}","('kpi', '2co', '7tr', '8tr', '2ca')",0,SB,blind,"('qco', '6pi')",q6o,"{2: 'fold - ', 3: 'raise - BB-5'}",,,"{1: 'limper', 2: 'normal', 3: 'thight'}","{1: 'agressive', 2: 'agressive', 3: 'normal'}"
cash_game,4,"{0: 100, 1: 75, 2: 100, 3: 50}","{0: ('jca', 'kco'), 1: ('4ca', 'ktr'), 2: ('2pi', '4co'), 3: ('6pi', '8co')}","('2ca', 'qpi', '4tr', '5pi', 'kpi')",0,SB,blind,"('jca', 'kco')",kjo,"{2: 'call - ', 3: 'call - '}",,,"{1: 'loose', 2: 'limper', 3: 'limper'}","{1: 'normal', 2: 'agressive', 3: 'agressive'}"
cash_game,2,"{0: 50, 1: 75}","{0: ('5pi', '6pi'), 1: ('4tr', 'jtr')}","('5tr', 'aco', 'qtr', '8tr', 'tpi')",1,BB,-,"('4tr', 'jtr')",j4s,{0: 'call - '},,,{0: 'limper'},{0: 'agressive'}
cash_game,2,"{0: 150, 1: 100}","{0: ('3ca', '4tr'), 1: ('jco', 'qco')}","('7pi', 'atr', '3tr', '5co', '6tr')",0,SB,-,"('3ca', '4tr')",43o,{},,,{1: 'thight'},{1: 'normal'}
cash_game,2,"{0: 150, 1: 75}","{0: ('7co', '4co'), 1: ('8ca', '5ca')}","('2ca', '5pi', 'qco', 'api', '7tr')",0,SB,-,"('7co', '4co')",74s,{},,,{1: 'thight'},{1: 'agressive'}
cash_game,3,"{0: 200, 1: 75, 2: 200}","{0: ('jtr', 'kca'), 1: ('7pi', '4pi'), 2: ('6pi', 'tca')}","('9pi', '6co', 'qpi', 'aco', '5ca')",2,button,late,"('6pi', 'tca')",t6o,{},,,"{0: 'normal', 1: 'normal'}","{0: 'agressive', 1: 'normal'}"
cash_game,4,"{0: 200, 1: 200, 2: 20, 3: 400}","{0: ('8tr', '9ca'), 1: ('qpi', 'qco'), 2: ('jtr', '3pi'), 3: ('aca', '7tr')}","('9pi', 'kco', 'kca', '3ca', 'qtr')",2,mp,middle,"('jtr', '3pi')",j3o,{},,,"{0: 'loose', 1: 'limper', 3: 'loose'}","{0: 'normal', 1: 'normal', 3: 'passive'}"
cash_game,3,"{0: 75, 1: 200, 2: 75}","{0: ('6pi', 'ttr'), 1: ('qtr', '2ca'), 2: ('9ca', '2pi')}","('8co', '3pi', '5co', '2tr', '9pi')",2,button,late,"('9ca', '2pi')",92o,{},,,"{0: 'limper', 1: 'normal'}","{0: 'normal', 1: 'normal'}"
cash_game,4,"{0: 50, 1: 200, 2: 100, 3: 150}","{0: ('8co', '2co'), 1: ('jtr', '4tr'), 2: ('8ca', '5co'), 3: ('9tr', 'jco')}","('tca', '3pi', '8tr', '7pi', 'tco')",2,mp,middle,"('8ca', '5co')",85o,{},,,"{0: 'normal', 1: 'limper', 3: 'loose'}","{0: 'passive', 1: 'normal', 3: 'normal'}"
cash_game,3,"{0: 75, 1: 200, 2: 150}","{0: ('jpi', '5tr'), 1: ('3co', '6ca'), 2: ('6co', '9tr')}","('tpi', '8co', 'kpi', '7pi', '2ca')",1,BB,middle,"('3co', '6ca')",63o,"{0: 'fold - ', 2: 'raise - PO-5'}",,,"{0: 'normal', 2: 'loose'}","{0: 'passive', 2: 'agressive'}"
cash_game,4,"{0: 100, 1: 200, 2: 75, 3: 200}","{0: ('aco', '8co'), 1: ('qpi', 'qco'), 2: ('qtr', '2tr'), 3: ('4co', 'ktr')}","('9co', '8ca', '3tr', '5ca', '9ca')",0,SB,blind,"('aco', '8co')",a8s,"{2: 'call - ', 3: 'raise - all_in'}",,,"{1: 'limper', 2: 'loose', 3: 'limper'}","{1: 'passive', 2: 'passive', 3: 'passive'}"
cash_game,4,"{0: 200, 1: 200, 2: 75, 3: 200}","{0: ('2tr', 'ttr'), 1: ('4ca', '4pi'), 2: ('qca', '5tr'), 3: ('3ca', 'jpi')}","('7tr', 'kpi', '6co', '2ca', '8co')",1,BB,early,"('4ca', '4pi')",44,"{0: 'raise - BB-4', 2: 'raise - all_in', 3: 'fold - '}",,,"{0: 'thight', 2: 'thight', 3: 'limper'}","{0: 'normal', 2: 'agressive', 3: 'passive'}"
cash_game,4,"{0: 50, 1: 75, 2: 50, 3: 75}","{0: ('7tr', '9co'), 1: ('qco', '6ca'), 2: ('6co', '9pi'), 3: ('4ca', '4co')}","('tca', '7ca', '3pi', '7co', '9tr')",2,mp,middle,"('6co', '9pi')",96o,{},,,"{0: 'thight', 1: 'limper', 3: 'normal'}","{0: 'passive', 1: 'normal', 3: 'normal'}"
cash_game,3,"{0: 75, 1: 100, 2: 400}","{0: ('7ca', '9pi'), 1: ('6ca', '9ca'), 2: ('2pi', '3co')}","('3ca', '9co', '3pi', 'jtr', 'qca')",1,BB,middle,"('6ca', '9ca')",96s,"{0: 'fold - ', 2: 'raise - PO-0.3'}",,,"{0: 'loose', 2: 'normal'}","{0: 'passive', 2: 'agressive'}"
cash_game,3,"{0: 75, 1: 150, 2: 75}","{0: ('6tr', '8tr'), 1: ('kpi', '8ca'), 2: ('atr', 'tpi')}","('kca', 'aco', '5tr', 'jca', 'ttr')",1,BB,middle,"('kpi', '8ca')",k8o,"{0: 'fold - ', 2: 'call - '}",,,"{0: 'limper', 2: 'limper'}","{0: 'agressive', 2: 'passive'}"
cash_game,2,"{0: 75, 1: 200}","{0: ('6co', '2pi'), 1: ('api', 'qco')}","('4co', '5ca', 'ktr', 'qca', '2tr')",0,SB,-,"('6co', '2pi')",62o,{},,,{1: 'thight'},{1: 'normal'}
cash_game,2,"{0: 150, 1: 100}","{0: ('3pi', 'jtr'), 1: ('9pi', 'qpi')}","('jpi', 'ttr', 'kpi', '6co', 'tpi')",0,SB,-,"('3pi', 'jtr')",j3o,{},,,{1: 'limper'},{1: 'normal'}
cash_game,2,"{0: 100, 1: 200}","{0: ('4co', 'jca'), 1: ('atr', '4pi')}","('8ca', '2ca', 'kca', '5tr', '4tr')",1,BB,-,"('atr', '4pi')",a4o,{0: 'raise - PO-5'},,,{0: 'limper'},{0: 'passive'}
cash_game,4,"{0: 50, 1: 50, 2: 50, 3: 150}","{0: ('3ca', 'tpi'), 1: ('qpi', 'ktr'), 2: ('9co', '8tr'), 3: ('5tr', '3co')}","('jca', '3tr', '9tr', '6co', 'ttr')",1,BB,early,"('qpi', 'ktr')",kqo,"{0: 'fold - ', 2: 'call - ', 3: 'raise - PO-0.5'}",,,"{0: 'normal', 2: 'normal', 3: 'thight'}","{0: 'normal', 2: 'passive', 3: 'passive'}"
cash_game,3,"{0: 150, 1: 75, 2: 75}","{0: ('jpi', '6pi'), 1: ('7pi', 'qca'), 2: ('kpi', 'aco')}","('9tr', 'qpi', 'tca', 'qtr', 'kco')",2,button,late,"('kpi', 'aco')",ako,{},,,"{0: 'normal', 1: 'normal'}","{0: 'normal', 1: 'normal'}"
cash_game,2,"{0: 100, 1: 150}","{0: ('tpi', '3ca'), 1: ('atr', 'aco')}","('8co', '5co', '5tr', 'qca', '8ca')",1,BB,-,"('atr', 'aco')",aa,{0: 'raise - PO-0.5'},,,{0: 'thight'},{0: 'agressive'}
cash_game,2,"{0: 75, 1: 75}","{0: ('8tr', '2co'), 1: ('tpi', '4ca')}","('2ca', '6tr', '2tr', 'jca', 'aca')",0,SB,-,"('8tr', '2co')",82o,{},,,{1: 'normal'},{1: 'agressive'}
cash_game,4,"{0: 150, 1: 100, 2: 75, 3: 50}","{0: ('8ca', '2tr'), 1: ('9co', '7tr'), 2: ('tco', 'tca'), 3: ('6pi', 'atr')}","('3pi', '3co', '7co', '3ca', '3tr')",0,SB,blind,"('8ca', '2tr')",82o,"{2: 'fold - ', 3: 'call - '}",,,"{1: 'loose', 2: 'limper', 3: 'thight'}","{1: 'agressive', 2: 'normal', 3: 'agressive'}"
cash_game,4,"{0: 100, 1: 50, 2: 20, 3: 75}","{0: ('qco', 'jco'), 1: ('qpi', '8ca'), 2: ('8pi', 'aco'), 3: ('2tr', '4ca')}","('9tr', '9pi', 'kpi', 'jpi', '6tr')",3,button,late,"('2tr', '4ca')",42o,{2: 'raise - BB-5'},,,"{0: 'normal', 1: 'loose', 2: 'thight'}","{0: 'passive', 1: 'passive', 2: 'passive'}"
cash_game,2,"{0: 75, 1: 200}","{0: ('5ca', '7pi'), 1: ('jco', '7tr')}","('3co', 'qtr', 'qpi', '3tr', '5pi')",0,SB,-,"('5ca', '7pi')",75o,{},,,{1: 'limper'},{1: 'normal'}
cash_game,4,"{0: 100, 1: 150, 2: 100, 3: 400}","{0: ('qpi', '2co'), 1: ('tpi', '7tr'), 2: ('6co', '3co'), 3: ('7pi', '5tr')}","('2tr', 'kco', '3ca', '8ca', '4co')",1,BB,early,"('tpi', '7tr')",t7o,"{0: 'call - ', 2: 'call - ', 3: 'raise - PO-10'}",,,"{0: 'limper', 2: 'thight', 3: 'thight'}","{0: 'normal', 2: 'passive', 3: 'passive'}"
cash_game,4,"{0: 50, 1: 75, 2: 150, 3: 150}","{0: ('7co', 'jco'), 1: ('7pi', '9pi'), 2: ('3pi', '2co'), 3: ('aca', 'atr')}","('3co', '3tr', 'qca', '4co', 'qpi')",0,SB,blind,"('7co', 'jco')",j7s,"{2: 'raise - PO-1', 3: 'fold - '}",,,"{1: 'loose', 2: 'normal', 3: 'loose'}","{1: 'normal', 2: 'passive', 3: 'passive'}"
cash_game,4,"{0: 150, 1: 200, 2: 150, 3: 75}","{0: ('qco', 'kca'), 1: ('6tr', '3ca'), 2: ('aco', 'atr'), 3: ('9ca', 'api')}","('tco', 'ttr', '7ca', 'jca', '9tr')",1,BB,early,"('6tr', '3ca')",63o,"{0: 'fold - ', 2: 'raise - PO-1', 3: 'fold - '}",,,"{0: 'normal', 2: 'limper', 3: 'thight'}","{0: 'normal', 2: 'agressive', 3: 'agressive'}"
cash_game,2,"{0: 50, 1: 400}","{0: ('2pi', '4co'), 1: ('7ca', '5tr')}","('4tr', '3co', '3tr', 'ttr', '2tr')",1,BB,-,"('7ca', '5tr')",75o,{0: 'raise - PO-2'},,,{0: 'loose'},{0: 'passive'}
cash_game,3,"{0: 50, 1: 200, 2: 100}","{0: ('3tr', 'kco'), 1: ('jco', 'qco'), 2: ('9pi', '9tr')}","('ktr', '6pi', '9ca', 'tco', 'jpi')",2,button,late,"('9pi', '9tr')",99,{},,,"{0: 'loose', 1: 'normal'}","{0: 'passive', 1: 'passive'}"
cash_game,2,"{0: 75, 1: 150}","{0: ('aco', 'tpi'), 1: ('3tr', '5co')}","('qtr', '4ca', '4pi', 'jco', '2pi')",0,SB,-,"('aco', 'tpi')",ato,{},,,{1: 'normal'},{1: 'passive'}
cash_game,2,"{0: 150, 1: 150}","{0: ('4co', 'ttr'), 1: ('3ca', 'qca')}","('9tr', 'qco', '6ca', '7tr', '6co')",0,SB,-,"('4co', 'ttr')",t4o,{},,,{1: 'limper'},{1: 'agressive'}
cash_game,2,"{0: 200, 1: 75}","{0: ('6ca', 'qca'), 1: ('tpi', 'aco')}","('4co', 'kco', '5co', 'qpi', 'tca')",1,BB,-,"('tpi', 'aco')",ato,{0: 'raise - PO-3'},,,{0: 'loose'},{0: 'normal'}
cash_game,3,"{0: 100, 1: 200, 2: 100}","{0: ('tco', 'qca'), 1: ('jtr', 'aco'), 2: ('2tr', 'qco')}","('7co', 'qtr', '6co', '6ca', '4ca')",1,BB,middle,"('jtr', 'aco')",ajo,"{0: 'call - ', 2: 'fold - '}",,,"{0: 'thight', 2: 'normal'}","{0: 'agressive', 2: 'passive'}"
cash_game,4,"{0: 50, 1: 100, 2: 150, 3: 75}","{0: ('9pi', '3co'), 1: ('3ca', '7tr'), 2: ('9co', '6tr'), 3: ('8tr', '6pi')}","('aco', '4ca', '5pi', '5co', '3pi')",0,SB,blind,"('9pi', '3co')",93o,"{2: 'call - ', 3: 'raise - BB-5'}",,,"{1: 'normal', 2: 'limper', 3: 'limper'}","{1: 'normal', 2: 'agressive', 3: 'agressive'}"
cash_game,4,"{0: 150, 1: 200, 2: 50, 3: 100}","{0: ('4co', '7co'), 1: ('3ca', '5pi'), 2: ('9co', 'kco'), 3: ('4tr', '3pi')}","('ttr', '6co', '4ca', '5tr', 'qca')",0,SB,blind,"('4co', '7co')",74s,"{2: 'raise - BB-10', 3: 'fold - '}",,,"{1: 'thight', 2: 'thight', 3: 'normal'}","{1: 'agressive', 2: 'passive', 3: 'agressive'}"
cash_game,3,"{0: 75, 1: 150, 2: 20}","{0: ('qpi', '2ca'), 1: ('9co', '9ca'), 2: ('kpi', '7pi')}","('tca', 'tco', '4tr', 'atr', '3co')",1,BB,middle,"('9co', '9ca')",99,"{0: 'raise - PO-0.3', 2: 'fold - '}",,,"{0: 'limper', 2: 'limper'}","{0: 'passive', 2: 'normal'}"
cash_game,3,"{0: 100, 1: 75, 2: 50}","{0: ('4tr', '4co'), 1: ('4ca', 'qpi'), 2: ('aca', '2co')}","('kpi', 'jpi', '6tr', '3co', '8ca')",2,button,late,"('aca', '2co')",a2o,{},,,"{0: 'thight', 1: 'limper'}","{0: 'passive', 1: 'normal'}"
cash_game,4,"{0: 200, 1: 200, 2: 50, 3: 50}","{0: ('8tr', '8ca'), 1: ('5co', 'aco'), 2: ('3tr', '3co'), 3: ('6tr', '3ca')}","('atr', 'ttr', '5pi', '8co', 'api')",0,SB,blind,"('8tr', '8ca')",88,"{2: 'call - ', 3: 'call - '}",,,"{1: 'limper', 2: 'normal', 3: 'normal'}","{1: 'normal', 2: 'passive', 3: 'normal'}"
cash_game,4,"{0: 150, 1: 150, 2: 150, 3: 100}","{0: ('aco', 'tpi'), 1: ('9ca', '9co'), 2: ('4tr', 'jtr'), 3: ('3tr', 'qtr')}","('3ca', 'ktr', '7pi', '2tr', 'jpi')",3,button,late,"('3tr', 'qtr')",q3s,{2: 'raise - BB-10'},,,"{0: 'loose', 1: 'limper', 2: 'loose'}","{0: 'passive', 1: 'agressive', 2: 'agressive'}"
cash_game,2,"{0: 100, 1: 100}","{0: ('atr', '4pi'), 1: ('9co', '3pi')}","('5pi', '9pi', '7ca', '6co', '6tr')",1,BB,-,"('9co', '3pi')",93o,{0: 'raise - BB-10'},,,{0: 'loose'},{0: 'passive'}
cash_game,4,"{0: 200, 1: 75, 2: 100, 3: 200}","{0: ('aca', '5pi'), 1: ('6pi', 'qtr'), 2: ('6co', 'jpi'), 3: ('qco', '3co')}","('ttr', 'tco', 'tca', 'kca', 'aco')",2,mp,middle,"('6co', 'jpi')",j6o,{},,,"{0: 'loose', 1: 'limper', 3: 'limper'}","{0: 'normal', 1: 'normal', 3: 'passive'}"
cash_game,3,"{0: 75, 1: 100, 2: 150}","{0: ('tca', '3co'), 1: ('2pi', '7pi'), 2: ('9co', '4tr')}","('kpi', '5tr', 'tpi', 'jco', '6tr')",0,SB,early,"('tca', '3co')",t3o,{2: 'raise - PO-0.3'},,,"{1: 'limper', 2: 'thight'}","{1: 'passive', 2: 'agressive'}"
cash_game,3,"{0: 50, 1: 150, 2: 200}","{0: ('9tr', 'kca'), 1: ('3co', '3ca'), 2: ('9ca', 'jco')}","('4pi', '6tr', 'jpi', '7pi', 'tca')",0,SB,early,"('9tr', 'kca')",k9o,{2: 'raise - all_in'},,,"{1: 'thight', 2: 'limper'}","{1: 'normal', 2: 'passive'}"
cash_game,2,"{0: 75, 1: 50}","{0: ('5pi', 'tco'), 1: ('9tr', '4tr')}","('kca', '4co', 'api', '6tr', 'qco')",1,BB,-,"('9tr', '4tr')",94s,{0: 'call - '},,,{0: 'normal'},{0: 'agressive'}
cash_game,2,"{0: 100, 1: 200}","{0: ('5ca', '6pi'), 1: ('kco', '2tr')}","('8tr', '2co', '5tr', 'jpi', 'aco')",1,BB,-,"('kco', '2tr')",k2o,{0: 'raise - BB-2'},,,{0: 'normal'},{0: 'normal'}
cash_game,2,"{0: 100, 1: 150}","{0: ('atr', '8co'), 1: ('7co', 'kca')}","('7ca', 'jco', 'jpi', '7pi', 'qpi')",0,SB,-,"('atr', '8co')",a8o,{},,,{1: 'loose'},{1: 'agressive'}
cash_game,4,"{0: 50, 1: 100, 2: 100, 3: 75}","{0: ('7tr', '5pi'), 1: ('aca', '7pi'), 2: ('9tr', 'qtr'), 3: ('6co', '8co')}","('5ca', '4pi', 'jtr', '7ca', '3co')",2,mp,middle,"('9tr', 'qtr')",q9s,{},,,"{0: 'thight', 1: 'normal', 3: 'normal'}","{0: 'normal', 1: 'agressive', 3: 'normal'}"
cash_game,2,"{0: 200, 1: 50}","{0: ('2ca', 'jpi'), 1: ('6ca', '5tr')}","('jca', '7co', 'kca', 'qpi', '2tr')",0,SB,-,"('2ca', 'jpi')",j2o,{},,,{1: 'loose'},{1: 'normal'}
cash_game,3,"{0: 75, 1: 20, 2: 50}","{0: ('kco', 'tca'), 1: ('9co', '8ca'), 2: ('api', '5co')}","('tco', '8tr', '6co', 'aco', '2pi')",2,button,late,"('api', '5co')",a5o,{},,,"{0: 'loose', 1: 'limper'}","{0: 'agressive', 1: 'passive'}"
cash_game,2,"{0: 150, 1: 50}","{0: ('aco', 'kca'), 1: ('9pi', 'tpi')}","('9ca', '2co', '8ca', '4co', 'jca')",0,SB,-,"('aco', 'kca')",ako,{},,,{1: 'normal'},{1: 'normal'}
cash_game,2,"{0: 150, 1: 150}","{0: ('qco', '4ca'), 1: ('ttr', '2co')}","('9co', '2pi', '6pi', 'kco', '2ca')",0,SB,-,"('qco', '4ca')",q4o,{},,,{1: 'limper'},{1: 'passive'}
cash_game,2,"{0: 200, 1: 150}","{0: ('8pi', '6pi'), 1: ('jca', '5ca')}","('jpi', '3pi', '2co', '4tr', 'aca')",1,BB,-,"('jca', '5ca')",j5s,{0: 'raise - PO-0.3'},,,{0: 'thight'},{0: 'passive'}
cash_game,4,"{0: 100, 1: 150, 2: 50, 3: 50}","{0: ('tpi', 'tca'), 1: ('ttr', 'jpi'), 2: ('ktr', 'jtr'), 3: ('3co', '2tr')}","('5pi', 'aca', '2ca', '7ca', 'aco')",2,mp,middle,"('ktr', 'jtr')",kjs,{},,,"{0: 'normal', 1: 'thight', 3: 'loose'}","{0: 'passive', 1: 'agressive', 3: 'passive'}"
cash_game,3,"{0: 100, 1: 150, 2: 150}","{0: ('kco', '7pi'), 1: ('jtr', '8co'), 2: ('tpi', '3co')}","('4co', '6tr', '2pi', '3ca', '5pi')",2,button,late,"('tpi', '3co')",t3o,{},,,"{0: 'limper', 1: 'limper'}","{0: 'passive', 1: 'passive'}"
cash_game,4,"{0: 100, 1: 200, 2: 400, 3: 100}","{0: ('kca', '6ca'), 1: ('jco', '8tr'), 2: ('5co', 'ktr'), 3: ('aco', 'kpi')}","('9co', '2ca', '5tr', '3ca', 'qco')",2,mp,middle,"('5co', 'ktr')",k5o,{},,,"{0: 'loose', 1: 'loose', 3: 'limper'}","{0: 'normal', 1: 'passive', 3: 'normal'}"
cash_game,3,"{0: 50, 1: 50, 2: 100}","{0: ('atr', '4tr'), 1: ('ktr', 'qpi'), 2: ('8pi', '3ca')}","('8tr', 'qtr', '6co', 'kco', '4pi')",2,button,late,"('8pi', '3ca')",83o,{},,,"{0: 'thight', 1: 'normal'}","{0: 'normal', 1: 'normal'}"
cash_game,3,"{0: 75, 1: 400, 2: 150}","{0: ('9pi', '5tr'), 1: ('8co', '5pi'), 2: ('6pi', 'aca')}","('8tr', '5co', 'jpi', '7ca', 'aco')",0,SB,early,"('9pi', '5tr')",95o,{2: 'raise - all_in'},,,"{1: 'limper', 2: 'loose'}","{1: 'agressive', 2: 'normal'}"
cash_game,4,"{0: 150, 1: 50, 2: 200, 3: 50}","{0: ('5ca', '3tr'), 1: ('qco', 'jco'), 2: ('4tr', 'aca'), 3: ('kca', 'qtr')}","('5co', '3ca', 'jca', '8pi', 'qpi')",3,button,late,"('kca', 'qtr')",kqo,{2: 'call - '},,,"{0: 'loose', 1: 'loose', 2: 'loose'}","{0: 'normal', 1: 'agressive', 2: 'normal'}"
cash_game,3,"{0: 200, 1: 150, 2: 150}","{0: ('3tr', 'jtr'), 1: ('9co', '4tr'), 2: ('jco', 'kca')}","('kpi', '8tr', 'jca', '7ca', '6co')",2,button,late,"('jco', 'kca')",kjo,{},,,"{0: 'loose', 1: 'limper'}","{0: 'passive', 1: 'agressive'}"
cash_game,2,"{0: 150, 1: 75}","{0: ('5tr', '2tr'), 1: ('5pi', '7tr')}","('ktr', '5ca', 'qca', '8pi', '7co')",0,SB,-,"('5tr', '2tr')",52s,{},,,{1: 'limper'},{1: 'agressive'}
cash_game,4,"{0: 75, 1: 400, 2: 100, 3: 200}","{0: ('kca', '3tr'), 1: ('2pi', '7ca'), 2: ('4co', '4tr'), 3: ('5pi', '7tr')}","('4ca', '3pi', 'qpi', '9co', '3co')",3,button,late,"('5pi', '7tr')",75o,{2: 'call - '},,,"{0: 'thight', 1: 'limper', 2: 'thight'}","{0: 'agressive', 1: 'passive', 2: 'agressive'}"
cash_game,4,"{0: 100, 1: 100, 2: 50, 3: 50}","{0: ('6pi', '2pi'), 1: ('7pi', 'api'), 2: ('4tr', '3ca'), 3: ('4pi', '5pi')}","('tpi', '3tr', 'qco', 'qca', '5co')",2,mp,middle,"('4tr', '3ca')",43o,{},,,"{0: 'loose', 1: 'loose', 3: 'limper'}","{0: 'passive', 1: 'agressive', 3: 'passive'}"
cash_game,2,"{0: 100, 1: 50}","{0: ('kpi', 'jco'), 1: ('api', 'tca')}","('7pi', '3pi', 'qco', 'ttr', '3tr')",1,BB,-,"('api', 'tca')",ato,{0: 'call - '},,,{0: 'normal'},{0: 'normal'}
cash_game,3,"{0: 100, 1: 200, 2: 100}","{0: ('ktr', '6co'), 1: ('2pi', '8tr'), 2: ('3pi', 'jca')}","('3co', 'api', '2tr', '7ca', 'ttr')",2,button,late,"('3pi', 'jca')",j3o,{},,,"{0: 'loose', 1: 'loose'}","{0: 'normal', 1: 'passive'}"
cash_game,4,"{0: 150, 1: 400, 2: 75, 3: 50}","{0: ('6ca', '7co'), 1: ('9tr', '4tr'), 2: ('aco', 'atr'), 3: ('3co', '3tr')}","('5ca', 'jtr', '6co', 'aca', '2pi')",1,BB,early,"('9tr', '4tr')",94s,"{0: 'raise - all_in', 2: 'raise - PO-0.5', 3: 'raise - BB-10'}",,,"{0: 'limper', 2: 'thight', 3: 'loose'}","{0: 'normal', 2: 'normal', 3: 'agressive'}"
cash_game,4,"{0: 150, 1: 50, 2: 200, 3: 100}","{0: ('5tr', '7pi'), 1: ('4co', '9ca'), 2: ('3pi', 'tco'), 3: ('qpi', '9co')}","('9pi', '2ca', '3co', '6tr', 'tca')",0,SB,blind,"('5tr', '7pi')",75o,"{2: 'fold - ', 3: 'call - '}",,,"{1: 'loose', 2: 'loose', 3: 'normal'}","{1: 'passive', 2: 'normal', 3: 'normal'}"
cash_game,2,"{0: 200, 1: 150}","{0: ('ktr', 'jco'), 1: ('qco', '4tr')}","('3tr', '2ca', 'kco', '9ca', '9tr')",1,BB,-,"('qco', '4tr')",q4o,{0: 'raise - all_in'},,,{0: 'loose'},{0: 'passive'}
